ticket_id,photo,lat,long,timestamp,type,subdistrict,district,car_count
2022-NXZVY7,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5b8ffcc9ff191e12c250ab7bcca7080d1d0ecffa.jpg,13.73055,100.74339,2022-06-01 13:15:50.733986+00:00,"{จราจร,ถนน}",แขวงคลองสามประเวศ,เขตลาดกระบัง,8
2022-4CMDEB,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/1402618df4d25f2d4bff1b51806dd98ea53cb826.jpg,13.80613,100.57369,2022-06-01 13:24:54.155408+00:00,{จราจร},แขวงจอมพล,เขตจตุจักร,6
2022-7YCMN9,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/c05de443d0bf716717ab1f74624338115507170c.jpg,13.7567,100.51793,2022-06-01 14:03:46.975204+00:00,{จราจร},แขวงสี่แยกมหานาค,เขตดุสิต,1
2022-KKK4UF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/e21429ce9333ada77487ff0d7d485167b84f2df9.jpg,13.67905,100.4679,2022-06-01 14:45:01.570060+00:00,"{จราจร,ถนน,ความปลอดภัย}",แขวงบางมด,เขตจอมทอง,3
2022-8Q86F9,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/31afc5318bfa3b13829d4122e890be40974afc05.jpg,13.76039,100.62413,2022-06-01 14:48:04.866314+00:00,"{กีดขวาง,จราจร}",แขวงหัวหมาก,เขตบางกะปิ,1
2022-E49C3Z,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/8c2e136b6f5f821a923cc69e1a299309b3d1f156.jpg,13.84535,100.60118,2022-06-01 17:14:40.089340+00:00,{จราจร},แขวงจรเข้บัว,เขตลาดพร้าว,3
2022-778KXX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/625b545e40affb4d86a73e66d610e92a99d0eceb.jpg,13.75436,100.57959,2022-06-01 21:40:01.903506+00:00,{จราจร},แขวงห้วยขวาง,เขตห้วยขวาง,5
2022-A6T8PW,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/afcc0670b10a2fd15cc670ae961184f11b75aa69.jpg,13.84171,100.70419,2022-06-01 22:50:22.770382+00:00,"{ท่อระบายน้ำ,ถนน,จราจร}",แขวงบางชัน,เขตคลองสามวา,1
2022-4RQ99Q,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/535258e35df554b1c456364739f20d28f0cd5d7c.jpg,13.84195,100.71319,2022-06-01 23:29:41.401350+00:00,"{ถนน,จราจร}",แขวงบางชัน,เขตคลองสามวา,3
2022-D3EU8K,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a63a5f0213b2e5946853f0010fc23e2f25a70ad6.jpg,13.7543,100.40983,2022-06-01 23:36:27.455449+00:00,"{จราจร,สะพาน,ถนน}",แขวงบางเชือกหนัง,เขตตลิ่งชัน,4
2022-3XL8CF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/646f537296d25de663d17313539b441d73d7b4f5.jpg,13.76732,100.60103,2022-06-02 00:11:31.710000+00:00,"{ทางเท้า,จราจร}",แขวงวังทองหลาง,เขตวังทองหลาง,4
2022-9UFMX8,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/e8bc9a1c75455694e9d3e1fcb9c90c6fcdbdc081.jpg,13.76736,100.60106,2022-06-02 00:13:25.399324+00:00,"{ทางเท้า,จราจร}",แขวงวังทองหลาง,เขตวังทองหลาง,4
2022-3UPPT7,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/3b2a97b51dbdc439c8d81c4ddf5795493bb5f533.jpg,13.73456,100.53876,2022-06-02 00:17:47.853493+00:00,{จราจร},แขวงลุมพินี,เขตปทุมวัน,4
2022-A4R38M,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/67bc61cac2cd46925ff3e68b89b20a60ad4dd260.jpg,13.71932,100.51189,2022-06-02 00:29:33.694899+00:00,"{จราจร,สะพาน}",แขวงคลองต้นไทร,เขตคลองสาน,9
2022-NDLPTN,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/4dc33968cb18eded8248b2bef30f5df4245c8857.jpg,13.75007,100.49129,2022-06-02 00:57:09.864652+00:00,"{สะพาน,คลอง,จราจร,ถนน,ท่อระบายน้ำ}",แขวงพระบรมมหาราชวัง,เขตพระนคร,5
2022-8GX3GY,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/daaf06fac3e4af774a50ceebd12f7d1a251e80fa.jpg,13.61091,100.51035,2022-06-02 01:01:28.022736+00:00,{จราจร},แขวงทุ่งครุ,เขตทุ่งครุ,2
2022-LC3DGM,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/9732f03dc94df458f3f648618d3d19d03ad7e129.jpg,13.70966,100.60091,2022-06-02 01:09:04.458339+00:00,{จราจร},แขวงพระโขนงเหนือ,เขตวัฒนา,6
2022-CU2CMX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/9e7ad63c80037c6708770e41ef5942e737ccbb0b.jpg,13.705,100.33431,2022-06-02 01:22:21.335400+00:00,{จราจร},แขวงหนองค้างพลู,เขตหนองแขม,1
2022-P46WQ8,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5525032aa49db7fb1515a53df747def9bc96f8bf.jpg,13.78114,100.4281,2022-06-02 01:36:30.040949+00:00,"{จราจร,ถนน}",แขวงฉิมพลี,เขตตลิ่งชัน,5
2022-LGD23F,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/218e95731f79e23ae9ff9f4e0e9f9af41cc21912.jpg,13.88966,100.5838,2022-06-02 02:51:53.348485+00:00,{จราจร},แขวงตลาดบางเขน,เขตหลักสี่,2
2022-HNVYQ6,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/fe1b768298c252364fb5ea73bfed34256c838ad2.jpg,13.81881,100.59335,2022-06-02 02:55:50.867994+00:00,{จราจร},แขวงลาดพร้าว,เขตลาดพร้าว,5
2022-B4YX4A,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/e6720fef7c1cf8d8ef986fbcd1f928256f1ab9f9.jpg,13.84171,100.72052,2022-06-02 03:00:10.154267+00:00,"{จราจร,ถนน}",แขวงบางชัน,เขตคลองสามวา,5
2022-CH7VKF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/f90b0995602f34e97552e941abfb9e6e244aef82.jpg,13.84005,100.54443,2022-06-02 04:19:23.294354+00:00,"{จราจร,ถนน}",แขวงลาดยาว,เขตจตุจักร,2
2022-ANCKPT,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/551e5272a1de58964de54809e43d2978a0be26b7.jpg,13.84009,100.54446,2022-06-02 04:41:25.698126+00:00,"{จราจร,ถนน}",แขวงลาดยาว,เขตจตุจักร,2
2022-KTEGRU,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/781a4e268bc8edf7a0df40aa852b7c194643e10e.jpg,13.87389,100.59737,2022-06-02 05:50:08.741868+00:00,"{สะพาน,ถนน,จราจร}",แขวงอนุสาวรีย์,เขตบางเขน,4
2022-BNUL2C,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/f5276489bb403ef8d830867742688ced18488330.jpg,13.74376,100.54548,2022-06-02 06:11:13.196473+00:00,"{จราจร,ถนน,ทางเท้า,ความปลอดภัย}",แขวงลุมพินี,เขตปทุมวัน,3
2022-FN2HMB,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/91ae24c681b8b8c929118e41cf5103d5687fb1a7.jpg,13.84136,100.55856,2022-06-02 07:40:10.540895+00:00,"{จราจร,ทางเท้า,ถนน}",แขวงลาดยาว,เขตจตุจักร,5
2022-GYU9UA,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/911ef991a33cf85af63831ea2f8363af339ffbc0.jpg,13.83039,100.53922,2022-06-02 08:07:02.098438+00:00,"{สะพาน,ถนน,จราจร}",แขวงจตุจักร,เขตจตุจักร,6
2022-ETGZBY,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/2e0d2a92f38e67124cde0404f7a0afebf7badaeb.jpg,13.82254,100.72071,2022-06-02 08:20:23.116804+00:00,"{ถนน,จราจร}",แขวงมีนบุรี,เขตมีนบุรี,6
2022-32K77Q,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/e5da6edc2eef142f0e69257ce724ee248a2eb733.jpg,13.88374,100.60153,2022-06-02 08:30:22.628998+00:00,{จราจร},แขวงอนุสาวรีย์,เขตบางเขน,6
2022-3NPLMY,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/0993bf0b9830da4b1de7a7a77b2041028de0c195.jpg,13.82533,100.53786,2022-06-02 09:01:13.455501+00:00,{จราจร},แขวงจตุจักร,เขตจตุจักร,4
2022-MPTVEL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5f2d7f12b5281ed5908b338eb5e3633a13c96921.jpg,13.76654,100.6462,2022-06-02 09:03:22.382414+00:00,{จราจร},แขวงคลองจั่น,เขตบางกะปิ,7
2022-78ENFF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/4dac2461ac439c7d5ac392a45e8b37de5a54766c.jpg,13.71313,100.59408,2022-06-02 09:11:23.474422+00:00,"{จราจร,ถนน}",แขวงพระโขนง,เขตคลองเตย,8
2022-M3FWYL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/ff507c06f3f092485de52ac62530525943f77d75.jpg,13.65848,100.60152,2022-06-02 09:13:35.601791+00:00,"{จราจร,ถนน,น้ำท่วม}",แขวงบางนา,เขตบางนา,6
2022-B4RR8V,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/75ca7ec15cc015bc5e8c1cc79efe08c0ae5f080a.jpg,13.62151,100.5113,2022-06-02 09:16:46.919916+00:00,"{ถนน,จราจร}",แขวงทุ่งครุ,เขตทุ่งครุ,4
2022-MRYN3Y,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a3de06eac67094c391855dde5ccb609ea0169cda.jpg,13.81669,100.72213,2022-06-02 09:21:14.398583+00:00,"{จราจร,ถนน}",แขวงมีนบุรี,เขตมีนบุรี,9
2022-72RLDH,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/ca45c98b1526c5ed6c88c26612e3ff2bc8938fb8.jpg,13.8417,100.70409,2022-06-02 09:25:28.822913+00:00,"{จราจร,ถนน}",แขวงบางชัน,เขตคลองสามวา,8
2022-8NRUKQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/6e125cb41a9e55c729b0418f1d0def2c606ce042.jpg,13.67936,100.3839,2022-06-02 09:28:42.665328+00:00,"{ถนน,ทางเท้า,จราจร}",แขวงหนองแขม,เขตหนองแขม,8
2022-49AYVL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a9a93545e6f470a11bc4cd37bde335275fd660c8.jpg,13.70414,100.47906,2022-06-02 09:29:52.748760+00:00,"{ถนน,จราจร}",แขวงดาวคะนอง,เขตธนบุรี,3
2022-46A99E,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/094d84a401d869d14567bf835ca7d476e511721d.jpg,13.78318,100.68469,2022-06-02 09:40:04.117800+00:00,"{จราจร,ถนน,ท่อระบายน้ำ}",แขวงสะพานสูง,เขตสะพานสูง,4
2022-KBRL9V,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/4c50906b0d93c929c05eea5cc92b6893afa9a6d0.jpg,13.74917,100.59947,2022-06-02 09:40:24.503661+00:00,{จราจร},แขวงบางกะปิ,เขตห้วยขวาง,9
2022-G9ZLBC,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/10c0cb61f6f75fcfda95c60b8a2a823d98d4f2b5.jpg,13.81246,100.65142,2022-06-02 09:41:53.337243+00:00,"{กีดขวาง,ถนน,จราจร}",แขวงคลองกุ่ม,เขตบึงกุ่ม,8
2022-9K6B2U,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/4f9de81dceda832d8d6ddb958f90b18f669f11d3.jpg,13.64728,100.49571,2022-06-02 09:44:21.706565+00:00,{จราจร},แขวงบางมด,เขตทุ่งครุ,5
2022-B7HVLZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/38bb38fbfd1b3c59e60a72013d204700cc1ad3b5.jpg,13.84535,100.60106,2022-06-02 10:02:36.839161+00:00,"{ถนน,จราจร}",แขวงจรเข้บัว,เขตลาดพร้าว,5
2022-A9M38Z,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/2395c8557e6620cf7b2d94e26efdb90f8573faca.jpg,13.84548,100.7072,2022-06-02 10:12:53.300932+00:00,{จราจร},แขวงบางชัน,เขตคลองสามวา,2
2022-6U8MRX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/7d8eed1dcb0a46fdf52f5a2a636db76430d44acc.jpg,13.75749,100.59514,2022-06-02 10:43:02.017391+00:00,{จราจร},แขวงบางกะปิ,เขตห้วยขวาง,3
2022-82XPGZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/403c881bd8e33f6320eb1e1613156c3c4fc553be.jpg,13.78897,100.47308,2022-06-02 10:58:12.987359+00:00,"{จราจร,ถนน}",แขวงบางบำหรุ,เขตบางพลัด,9
2022-H3G97U,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/3ef6f6b3eb1f2a95acf14a0684986e4832566c52.jpg,13.74634,100.54807,2022-06-02 11:11:34.069300+00:00,"{จราจร,ถนน}",แขวงลุมพินี,เขตปทุมวัน,2
2022-AMH46N,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/d0abc5ec44fe232cd85c9cad9d11e8cccfed4a47.jpg,13.71168,100.42085,2022-06-02 11:30:15.073855+00:00,{จราจร},แขวงบางแค,เขตบางแค,6
2022-38T2BF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/4353f28a670dc7ffc40186cf36262a9ae8de4eb4.jpg,13.72025,100.58453,2022-06-02 12:08:54.216087+00:00,{จราจร},แขวงคลองตันเหนือ,เขตวัฒนา,4
2022-MBQDVA,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5d591153703abea36e6b4a1c5d4edf51952e69cc.jpg,13.72126,100.69801,2022-06-02 12:35:22.988749+00:00,{จราจร},แขวงประเวศ,เขตประเวศ,4
2022-4CHR99,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5f281432392167aa1194d51e60e016e5a56065e9.jpg,13.72136,100.53054,2022-06-02 12:48:50.069051+00:00,"{จราจร,ความปลอดภัย}",แขวงยานนาวา,เขตสาทร,1
2022-FE3XUL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/714001a2b80c902d5663e57986610aa676be03d8.jpg,13.6432,100.37773,2022-06-02 12:49:59.203219+00:00,"{จราจร,ถนน}",แขวงบางบอน,เขตบางบอน,6
2022-6KAZR2,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/c7aca7bab4e5b74d37241b65c3954bd7364ffb7a.jpg,13.6432,100.37773,2022-06-02 12:50:02.837379+00:00,"{จราจร,ถนน}",แขวงบางบอน,เขตบางบอน,6
2022-A2EYGG,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/18976b6e642f0ac59b477ee00217343a0180a32f.jpg,13.68174,100.47685,2022-06-02 13:05:37.772786+00:00,{จราจร},แขวงบางมด,เขตจอมทอง,4
2022-HDRP8U,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/48e2799e12b249f185d4d2fe6701d7d3f2f5d789.jpg,13.75993,100.56599,2022-06-02 13:11:24.931686+00:00,{จราจร},แขวงดินแดง,เขตดินแดง,21
2022-6TTMF7,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/80c3ba2e69389deae94f0f13de085d3c39364cb3.jpg,13.79775,100.43805,2022-06-02 13:42:11.708304+00:00,{จราจร},แขวงตลิ่งชัน,เขตตลิ่งชัน,2
2022-3AQMD3,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/0f3d6d04d3f909fee7eddc6d5f966a106c95923b.jpg,13.82834,100.52867,2022-06-02 13:51:31.714543+00:00,{จราจร},แขวงวงศ์สว่าง,เขตบางซื่อ,5
2022-67BHYE,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/038c67905603a864c62b900df41f6a5a66f82c4d.jpg,13.75952,100.44518,2022-06-02 13:52:14.275526+00:00,"{จราจร,ถนน}",แขวงบางระมาด,เขตตลิ่งชัน,13
2022-HXZWMU,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/2deac9e400b3046f1681bba012fee08fafb82e4e.jpg,13.88375,100.60155,2022-06-02 14:49:16.130364+00:00,"{จราจร,ถนน}",แขวงอนุสาวรีย์,เขตบางเขน,6
2022-CDGT94,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/130dbb092d290837589bb68d1bf8b5395d52c861.jpg,13.76604,100.3949,2022-06-02 15:02:10.175301+00:00,"{ต้นไม้,จราจร}",แขวงศาลาธรรมสพน์,เขตทวีวัฒนา,2
